country,country_iso,core_city,uc_id,cc_avg_dir,cc_avg_undir,cc_wt_avg_dir,cc_wt_avg_undir,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,grade_mean,grade_median,intersect_count,intersect_count_clean,intersect_count_clean_topo,k_avg,length_mean,length_median,length_total,street_segment_count,node_count,orientation_entropy,orientation_order,pagerank_max,prop_4way,prop_3way,prop_deadend,self_loop_proportion,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area
turkey,TUR,konya,3843,0.0264985538794501,0.0308229721728838,0.0009793159006893,0.0010785410140428,1.0320109016789287,21.0,1028.6624037892243,1024.0,173.0,19.233399120562268,0.0304814695542495,0.017,22982,19469,19891,2.94162226169331,90.13870058771435,70.648,3358838.4000000004,37263,25335,3.544235030542471,0.0354380997161567,0.0001326016994229,0.1418590882178804,0.761791987369252,0.0928754687191632,0.0002951989909561,0.9689820120825742,Konya,Asia,Western Asia,791429,196.0,76.9646224976
united_states,USA,concord,18,0.0269326023070336,0.0388161012282125,0.0007341930189865,0.0009098181448096,1.0756946583784084,82.0,74.03696161678258,67.0,274.0,50.63170928885959,0.0286202816234765,0.014,18663,16232,16295,2.597610174050025,130.5204058691279,89.721,4412111.8,33804,26027,3.5254859628998334,0.0521262999296719,0.0001547030985905,0.1732431705536558,0.5312944250201713,0.2829369500902908,0.004023192521595,0.929631835773437,Concord; Vallejo,Northern America,Northern America,661553,412.0,279.069885254
brazil,BRA,porto_alegre,1218,0.0306725067247962,0.0396313780116605,0.0013403406526686,0.0015466809652531,1.0341377904300897,49.0,44.87378114842904,36.0,272.0,35.7651228952797,0.0383904727095516,0.02,19154,16436,16587,2.9642470205850486,110.68272301413256,84.574,3633935.162,32832,22152,3.5202356937564665,0.0567733684303909,0.0001981894143649,0.2333423618634886,0.6238714337305886,0.1353376670278078,0.0006396198830409,0.9669891278067576,Porto Alegre; Viamão; Alvorada,Latin America and the Caribbean,South America,1776855,344.0,166.847961426
bahrain,BHR,manama,5836,0.0404927148160971,0.0600299991428804,0.0004062912603675,0.0005277210892235,1.0608173247515662,6.0,11.779506299820005,8.0,61.0,11.619084226954296,0.0170392020412897,0.0,34597,27831,28209,2.882129082026228,74.84318723123317,49.612,4194436.742000001,56043,38890,3.417696222632192,0.1452427449422959,0.0001134187361629,0.1090768835176137,0.7761121110825405,0.1103882746207251,0.0018557179308745,0.9426693707459868,Manama; Riffa; A'ali; Muharraq,Asia,Western Asia,1247787,345.0,176.576965332
qatar,QAT,doha,5865,0.0613019671690038,0.101561318361535,0.0012407150992337,0.0016841122178823,1.0829618185409016,9.0,18.33049022141811,17.0,52.0,7.876025900795621,0.0167509157509157,0.006,32728,26333,26928,2.963556474541225,105.44862309824214,70.169,5440832.606,51597,34821,3.4300492457018765,0.1348155216438077,0.000131151562101,0.0849774561327934,0.8414175353953074,0.0601074064501306,0.0103106769773436,0.9233935886560822,Doha; Al Rayyan,Asia,Western Asia,1556519,380.0,254.458679199
benin,BEN,cotonou,2078,0.0228859163921849,0.0241013067502586,0.0005251652845097,0.0005386859706567,1.0226134060734813,10.0,10.346155293763408,8.0,44.0,6.944681323231669,0.0118269718147607,0.006,23496,21124,21303,2.940569837028116,99.4420216823674,70.2295,3884603.135,39064,26569,3.399374261186421,0.1605919521809108,0.0001186802634104,0.1836350634197749,0.6994617787647258,0.1156611088110203,0.0001279950849887,0.9778866520435032,Cotonou; Abomey-Calavi,Africa,Western Africa,1752804,299.0,156.835800171
united_states,USA,milwaukee,675,0.0421409017698433,0.0631240993530199,0.0010619090617917,0.0013260740532428,1.0416217260377396,34.0,227.1385908136036,224.0,146.0,24.74169374760543,0.0223532212683067,0.012,31523,25911,26051,3.147902117753932,137.27659234542963,102.413,7611163.386,55444,35226,2.767413669881358,0.6048941158726526,0.0001247148566411,0.3409981263839209,0.533696701300176,0.1051212172826889,0.0067996537046389,0.9600414190705624,Milwaukee,Northern America,Northern America,1101829,774.0,545.037353516
canada,CAN,calgary,362,0.0594376040979839,0.0908377031645396,0.0015914766566816,0.0020457642317587,1.1400954568721515,74.0,1100.6241292948266,1087.0,287.0,62.91208507865895,0.0211737714467273,0.01,22166,18118,18392,2.955936448305549,137.73716844948103,94.0995,5202057.378,37768,25554,3.244628049090567,0.2846830711213999,0.0001777729902379,0.2205525553729357,0.631955858182672,0.1325819832511544,0.0127091717856386,0.8771195376424856,Calgary,Northern America,Northern America,1027226,460.0,303.483062744
india,IND,bengaluru,8050,0.0232021076707713,0.0246291486864266,0.0002387662590425,0.0002495268371521,1.0393683723691158,25.0,896.363196125908,899.0,154.0,20.91724373688704,0.0442204272720048,0.022,80740,68281,68721,2.74705275274878,74.92075846921894,49.608,10370006.942000002,138413,100772,3.2470588393997635,0.2828105089677802,3.631083254756178e-05,0.1508355495574167,0.6480768467431429,0.198785376890406,0.0007802735292205,0.962122791672619,Bengaluru,Asia,South-Central Asia,10631615,628.0,275.842010498
egypt,EGY,alexandria,3751,0.0145355098148286,0.0157987112550723,0.0001423301403727,0.000152327632902,1.0275675919023284,10.0,7.549644288651255,6.0,58.0,7.7547187031219105,0.0306539506763427,0.0,59247,43015,43622,2.9063022289272458,64.33887192744965,37.5,6321229.828,98249,67611,3.4191090971103355,0.1440533350975763,6.292295049771663e-05,0.1586871958704944,0.716495836476313,0.1237076807028442,0.0001730297509389,0.9731719916825202,Alexandria,Africa,Northern Africa,5532976,598.0,251.108078003
united_states,USA,omaha,417,0.0377265731440321,0.0544263189231271,0.0016024175152589,0.0019382434241677,1.045621343925286,27.0,346.4537028941156,349.0,101.0,19.23079397380382,0.0337102242936207,0.023,19791,17312,17390,3.001661274809828,135.54085752985728,101.077,4653117.639,34330,22874,2.9066653260792257,0.5212043039634549,0.0001854798665292,0.272405351053598,0.5796974731135788,0.1347818483868147,0.0027672589571803,0.95636915390994,Omaha,Northern America,Northern America,565017,406.0,270.37298584
algeria,DZA,algiers,2095,0.0370373197259358,0.0459022242181527,0.0005132692591346,0.0005827639930539,1.0837678639735184,123.0,86.03199730549007,49.0,406.0,79.80328064014986,0.0412534067606006,0.018,35812,29141,29422,2.715527113506231,103.48238076337896,61.878,6257372.6,60468,44535,3.5627263255056265,0.0188367011785545,0.0001036420579272,0.1086112046704839,0.6897720893679129,0.195868418098125,0.0016206919362307,0.9227068205672824,Algiers; Les Eucalyptus; Kouba,Africa,Northern Africa,3857232,727.0,290.158660889
indonesia,IDN,surabaya,12610,0.0279287810622612,0.031243145711065,0.000118559226493,0.0001253255674188,1.054475728462759,444.0,209.4868731104393,16.0,1215.0,256.5587018260545,0.0279483454468088,0.01,135831,108475,109400,2.586041703716877,77.92703977030959,50.934,18130583.0,232661,179936,3.3199827750254256,0.2254952356156158,2.3395476608666184e-05,0.0842632936155077,0.6691823759558955,0.245114929752801,0.0010014570555443,0.9483385657987832,Surabaya; Malang; Batu,Asia,South-Eastern Asia,8352589,1751.0,566.760375977
greece,GRC,athens,3420,0.0214653770703332,0.0321430720989027,0.0002883004581645,0.0004039105530469,1.0200925475151146,134.0,135.5361751184077,126.0,521.0,90.57151163482057,0.0641376862469771,0.04,67101,56370,57162,3.204883536814034,72.41732658120324,58.32,8354859.385,115371,71997,3.5430062849957458,0.0365362427055901,7.067418692330365e-05,0.3332222175923996,0.5850799338861341,0.0680028334513938,0.0001646860996264,0.9803032111507344,Athens; Piraeus,Europe,Southern Europe,3315199,438.0,326.119842529
united_states,USA,seattle,140,0.0248105453510119,0.0319027931560068,0.0006387566021045,0.0007621616250908,1.062776142521061,64.0,92.899146690916,99.0,381.0,45.40432260152337,0.0389230744461617,0.023,68748,64265,64501,2.627050003700845,132.8642552566332,98.2535,16504929.245000005,124224,94573,2.8739075727796948,0.5416141984133915,3.971153780493203e-05,0.1768792361456229,0.5390756346948917,0.2730694807185983,0.0098290185471406,0.940931923469653,Seattle; Tacoma; Bellevue; Everett,Northern America,Northern America,2678205,1885.0,1158.28869629
south_korea,KOR,seoul,12389,0.0415607808556381,0.0482151103889611,0.0003973347673721,0.0004584407380585,1.055841956287419,27.0,37.141359775425975,31.0,443.0,25.23338921716052,0.0473124924707866,0.024,123329,106019,107412,3.0106411530454587,110.277993981448,63.411,22885440.701,207525,137861,3.560791188525203,0.0205806943956566,2.8331983246737658e-05,0.2141867533240002,0.6713791427597362,0.1054105221926433,0.001811829900012,0.9471114441371774,Seoul; Incheon; Suwon-si; Goyang; Seongnam-si; Bucheon-si; Ansan-si; Namyangju-si; Anyang-si; Uijeongbu-si; Siheung-si; Gimpo-si; Gwangmyeong-si; Gunpo-si; Hanam-si; Yangju-si; Guri-si; Osan; Uiwang; Gwacheon-si,Asia,Eastern Asia,21600841,2449.0,1079.2911377
chile,CHL,vina_del_mar_valparaiso,901,0.0255344193127281,0.0335116214403719,0.0004462395540442,0.0005623425888971,1.0646418207079391,72.0,150.2819569164336,149.0,410.0,71.06552785262579,0.0602798328488372,0.029,15680,13314,13361,2.7008194710240936,85.41392561773256,60.854,2350591.233,27520,20379,3.4949491697661315,0.0789947946445582,0.0002113532107403,0.1716472839687914,0.5898228568624565,0.2305804995338338,0.001344476744186,0.9392830344904586,Viña del Mar; Valparaíso; Quilpué; Villa Alemana,Latin America and the Caribbean,South America,831988,184.0,79.3924179077
brazil,BRA,sao_paulo,1303,0.0412887910438389,0.0557875424551284,0.0002274215965355,0.0002694415346377,1.048061238337506,40.0,773.4248999272198,772.0,426.0,29.47031844745399,0.0619039890793265,0.04,175373,148483,149380,2.9323548439268965,99.23763850433656,72.131,28788045.029,290092,197856,3.581622009266595,0.0017259140202949,1.6718519071267493e-05,0.1615771065825651,0.7215904496199256,0.1136331473394792,0.0008445596569364,0.9541427193569876,São Paulo; Guarulhos; Sao Bernardo do Campo; Osasco; Santo Andre; Mauá; Mogi das Cruzes; Diadema; Carapicuíba; Itaquaquecetuba; Taboão da Serra; Suzano; Barueri; Embu das Artes; Cotia; Itapevi; Ferraz de Vasconcelos; São Caetano do Sul; Santana de Parnaíb,Latin America and the Caribbean,South America,19114337,2005.0,1397.37536621
united_kingdom,GBR,nottingham,1857,0.0185512478347833,0.0289461443901789,0.0003531708201698,0.0004468322392274,1.0532981861442254,39.0,55.64143327020831,50.0,125.0,25.17505629340252,0.0349012571137348,0.013,13175,11548,11588,2.3468553772550584,78.46397345621337,55.153000000000006,1847512.719,23546,20066,3.5763869014855696,0.0064813237553693,0.0001948440304736,0.0443536330110634,0.6063490481411342,0.3434167248081332,0.0026331436337382,0.9493987677512932,Nottingham,Europe,Northern Europe,601051,170.0,104.150444031
iran,IRN,shiraz,5854,0.0105600213782362,0.0154281459419211,0.0001779427369468,0.0002339121599352,1.0350826894676892,61.0,1558.8848101265824,1541.0,448.0,67.56900005562757,0.0347268216990955,0.015,27442,21881,22426,2.4313229089104,74.23014622593357,49.91,3635718.332,48979,40290,3.461728682465574,0.1077858795040446,0.0001116211027183,0.0752792256142963,0.6035244477537851,0.3188880615537354,0.0003675044406786,0.9661063895429156,Shiraz,Asia,South-Central Asia,1341825,208.0,115.119750977
thailand,THA,bangkok,10715,0.0178893760754584,0.0214820938138528,0.0001145298447355,0.0001242109000389,1.0552093225792651,3.0,5.4032718959851405,5.0,35.0,2.143765481687325,0.0163532986315566,0.005,180241,152132,153556,2.310915164751427,91.06606626115835,50.993,30931135.802,339656,293958,3.4873410497513526,0.085628860221805,1.310843120442404e-05,0.0888664367018417,0.5214044183182631,0.3868477809755135,0.0014014179051746,0.9476792695080478,Bangkok; Nonthaburi; City of Nonthaburi; Pak Kret; Bangkok Noi; Taling Chan; Bang Phlat; Bang Kho Laem; Thawi Watthana; Rangsit; Samut Prakan; Mueang Nonthaburi; Samut Sakhon; Bang Kruai,Asia,South-Eastern Asia,14730839,2568.0,1045.68457031
canada,CAN,montreal,1017,0.0462432672381019,0.0600664518153062,0.0010398743422607,0.0012250796065682,1.096740251154894,17.0,33.50533040527051,30.0,198.0,16.395664239098043,0.0157885279977555,0.008,47066,41061,41316,3.131044120582951,143.33872534016857,90.002,11240192.825,78417,50090,3.4836465582451823,0.0888417030027667,8.527823535351744e-05,0.2504691555200639,0.6769215412257936,0.0603713316031143,0.0165907902623155,0.9117929235723552,Montreal; Laval; Longueuil,Northern America,Northern America,3105303,1080.0,774.961853027
israel,ISR,tel_aviv,4309,0.0475379804007334,0.0873516457333533,0.0003608082256337,0.000573290167357,1.0606714138041546,28.0,43.11968548963545,41.0,150.0,20.123863739868447,0.0249131743737957,0.01,29738,20560,21048,2.849120800571837,101.2338442517662,63.267,5043875.056,49824,34975,3.5128907809403214,0.0632552660411694,0.0001647731419257,0.1556254467476769,0.6756540385989993,0.149735525375268,0.0029102440590879,0.9427990487774592,Tel Aviv; Rishon LeZion; Petah Tikva; Holon; Bat Yam; Kfar Saba,Asia,Western Asia,2362272,477.0,223.370559692
indonesia,IDN,cirebon,12179,0.0263510677662906,0.0283404097352735,0.0001677527164347,0.000174070513204,1.0533992657843367,28.0,26.97946683371616,18.0,344.0,30.86743011544678,0.0195875628965215,0.008,21084,17589,17719,2.5452773717547155,82.63303790199082,54.0765,3021724.93,36568,28734,3.451181639771289,0.1168310318056466,0.0001292237175054,0.089267070369597,0.6439061738706758,0.2662351221549384,0.000902428352658,0.9493076675494198,Cirebon,Asia,South-Eastern Asia,1619474,337.0,92.0259094238
france,FRA,lyon,2186,0.0359836420805976,0.0621281989147686,0.0005588893288428,0.0008304650606716,1.0658123752596724,61.0,211.9414787467572,199.0,301.0,43.04482866254822,0.032192776718587,0.014,16566,13075,13159,2.773797645180603,108.93245490844996,73.704,3028213.314,27799,20044,3.542133338123689,0.0373160246064281,0.0002413008908116,0.137397725004989,0.6661345040909998,0.1735182598283775,0.005287959998561,0.9382514438869806,Lyon; Villeurbanne,Europe,Western Europe,1152368,270.0,196.107757568
taiwan,TWN,kaohsiung,12709,0.0257062118416304,0.0297657159066571,0.0004137903159973,0.000459748263902,1.0408450736107997,9.0,14.032743040077806,13.0,193.0,8.554606436296915,0.0267270711816094,0.01,21488,16966,17065,3.070794667098918,113.83617150096332,71.157,4313138.702,37889,24677,3.506161272575978,0.069174449750368,0.0002105130362701,0.3162864205535519,0.5424484337642339,0.1292296470397536,0.00015835730687,0.9607577778418992,Kaohsiung,Asia,Eastern Asia,2413647,453.0,197.921157837
united_states,USA,miami,556,0.0402628924897296,0.051921709251891,0.0004773783115076,0.0005325623614571,1.0832584426947698,3.0,8.750210964812409,9.0,40.0,2.19010479872204,0.0133716382310151,0.006,126475,105204,106035,2.9369918426939203,138.3034280397871,93.072,30325377.756,219267,149314,2.754095074105748,0.6124776500107668,3.0032256747077124e-05,0.2364480222885998,0.5982292350348929,0.1529595349397913,0.0100151869638386,0.9231407396302844,Miami; Hialeah; Fort Lauderdale; Kendall; Pompano Beach; Miami Beach; Boca Raton; Palm Beach,Northern America,Northern America,5406570,3040.0,2147.19042969
brazil,BRA,belo_horizonte,1346,0.0367190040827005,0.0492140019604827,0.0007826016707591,0.0009153056187383,1.0389519271297696,99.0,865.2270675334056,856.0,554.0,72.12925757807498,0.0730469938374554,0.051,50354,43190,43534,3.053196099674973,103.90549444661296,78.08,8784482.217,84543,55380,3.5795880773851554,0.0035748233773721,6.790836592205225e-05,0.2338389310220296,0.6678764897074756,0.0907547851209823,0.0012301432407177,0.9625084413314684,Belo Horizonte; Contagem; Betim; Ibirité,Latin America and the Caribbean,South America,4038591,592.0,392.45098877
china,CHN,hangzhou,12386,0.0276335938036087,0.036398312150784,0.0005310481583141,0.00064209165549,1.0404804730932025,4.0,10.822731504056032,10.0,288.0,6.596518569887649,0.0120694496605517,0.004,19688,15102,15473,3.06884170397624,281.96573291925466,193.514,9760243.845,34615,22559,3.437032152272436,0.1288932621413755,0.0002072627049422,0.3387118223325502,0.5175761336938695,0.1272662795336672,0.001328903654485,0.9610944422888978,Hangzhou; Shaoxing; Keqiao; Xiaoshan; Yuhang; Gongshu; 越城区; Binjiang; Jianggan; Xiacheng; Shangcheng; Xihu,Asia,Eastern Asia,7527414,1679.0,779.62701416
brazil,BRA,belem,1165,0.0215429972797181,0.0245834204838595,0.000877672341436,0.0009405502219369,1.0326423795302913,9.0,14.65199749006484,16.0,41.0,5.922313214041839,0.0177938915739824,0.009,20185,17433,17606,2.873541100188245,96.476076311652,68.888,3313567.317,34346,23905,3.460893752308721,0.1085035959135727,0.000164168570632,0.18899811754863,0.6532942898975109,0.1556159799205187,0.0006696558551214,0.968389463596159,Belém; Ananindeua; Marituba,Latin America and the Caribbean,South America,2087906,272.0,143.60710144
senegal,SEN,dakar,1452,0.0196062468472931,0.0220189579182515,0.0002072907386676,0.0002218336287086,1.0226318351849335,10.0,14.72258648795508,12.0,66.0,8.599923645672504,0.0177842241801857,0.0,51285,41847,42045,3.030139467487774,57.02171227898192,43.068,4769695.167,83647,55210,3.5456353002176937,0.0341859012570481,7.566781240499608e-05,0.1763810903821771,0.7515667451548632,0.0710921934432168,0.0001673700192475,0.9778690292965104,Dakar; Guédiawaye; Parcelles Assainies; Rufisque; Pikine,Africa,Western Africa,3358309,277.0,169.555953979
nigeria,NGA,onitsha,2484,0.0278363698166897,0.029557195571956,0.0004684101688283,0.0004748351815961,1.053438976263392,91.0,150.13567035670357,137.0,364.0,79.62930384516714,0.0313922064145763,0.02,18948,17234,17261,2.628290282902829,151.9750004679895,110.1705,4871102.715,32052,24390,3.5796109960224265,0.0035539991472774,0.0001313447356602,0.0868798687986879,0.689339893398934,0.2231242312423124,6.239860227130913e-05,0.9492718824084684,Onitsha; Nkpor,Africa,Western Africa,3150801,781.0,261.669799805
australia,AUS,adelaide,12977,0.0367504137089322,0.066188035802851,0.0009361073391928,0.0012508387179187,1.0445805498641263,63.0,53.27759015657842,34.0,380.0,53.68769372003713,0.045581808253632,0.019,36825,27536,27795,2.854497791842808,99.1042301849952,81.28299999999999,5989265.047,60434,42343,3.188443332005922,0.3272828804875413,0.0001238345115465,0.1219091703469286,0.7372647190798951,0.130316699336372,0.0019690902472118,0.9573220563316778,Adelaide,Oceania,Australia/New Zealand,930902,507.0,363.440338135
australia,AUS,brisbane,13076,0.0390278394767558,0.067669806856797,0.0005036985658908,0.000692103662801,1.059605857767768,31.0,32.50099367660344,29.0,189.0,20.945423969097043,0.0451977651921016,0.025,27551,22167,22398,2.754049984944294,116.88142159585402,87.143,5345104.291,45731,33210,3.269376950400851,0.2655033159675342,0.0001414412326263,0.1040349292381812,0.710057211683228,0.1704004817825956,0.004220331941134,0.9437471420804172,Brisbane,Oceania,Australia/New Zealand,990070,498.0,303.598236084
united_states,USA,philadelphia,898,0.03772701081595,0.0500203140979888,0.0003241368175863,0.0003805980700574,1.0522569006795988,27.0,33.4318021924607,25.0,156.0,27.92278149705541,0.0216532960724055,0.013,69094,63545,63951,3.030149532471188,129.41763827631624,93.674,15328742.748000002,118444,78177,3.5168655818476653,0.0597502723857269,6.361535993862266e-05,0.2703608478196912,0.6013789221893907,0.1161850672192588,0.0044578028435378,0.9503382675410836,Philadelphia; Camden; Wilmington,Northern America,Northern America,3132223,1520.0,931.836669922
colombia,COL,medellin,561,0.0316602998621531,0.0431643082257217,0.0005286148619082,0.0006495101968443,1.0718359339121093,144.0,1587.959971723955,1557.0,933.0,119.50778810804192,0.0796535906263211,0.042,19303,16344,16561,2.926040470089246,90.79398601799844,66.489,3006552.0530000003,33114,22634,3.5337605870653066,0.0447791618977267,0.0002147170013837,0.2179464522399929,0.6255633118317575,0.1471679773791641,0.0009663586398502,0.9329786102151714,Medellín,Latin America and the Caribbean,South America,3418610,230.0,89.9775009155
mali,MLI,bamako,1553,0.0143774123238325,0.0152207290027865,0.0004025786260518,0.000413001409195,1.016949528870246,28.0,349.7754042117634,344.0,228.0,26.516549781652724,0.0311496701796952,0.018,47066,41651,41791,2.9999431355080843,75.47600735461369,60.564,5972718.365999999,79134,52757,3.3605847681735823,0.1926289474660114,6.834641383609605e-05,0.2297894118316052,0.6608980798756563,0.1078719411642057,7.582075972401244e-05,0.9833329694453216,Bamako,Africa,Western Africa,2968307,332.0,149.910858154
united_kingdom,GBR,newcastle_upon_tyne,1830,0.0229851261772464,0.0316195190947675,0.0007170708303923,0.0008705219803412,1.068596696832692,42.0,56.09073550212164,51.0,169.0,32.9494473915457,0.024871134778899,0.012,19289,17122,17188,2.4037482319660537,84.60575574450557,59.346,2875665.032,33989,28280,3.554254579637796,0.0264601773400833,0.0001625169256094,0.0501414427157001,0.6274752475247525,0.3179278642149929,0.0032363411692018,0.935806748199754,Newcastle upon Tyne,Europe,Northern Europe,754571,241.0,149.711975098
india,IND,kochi,7887,0.0197553812957355,0.0215043751268368,0.0006400231768067,0.000664551215963,1.08683542456945,5.0,10.465995774093042,9.0,56.0,6.010134169469911,0.022963445004447,0.012,19126,17037,17110,2.4159295204669986,134.08761683960864,90.9595,4522775.316,33730,27923,3.40482181058619,0.1560427995427025,0.0001647721972202,0.0575153099595315,0.6252909787630269,0.3150449450273967,0.0010672991402312,0.9201025080647792,Kochi,Asia,South-Central Asia,2546842,726.0,202.230529785
colombia,COL,bogota,621,0.0222235471571929,0.0286234794164447,0.000501754376927,0.0006072279417338,1.0373843531083111,37.0,2595.177388028097,2557.0,640.0,89.61371091328647,0.0422135464821497,0.011,58669,49501,50092,2.9378331410546608,77.37326352311929,56.109,7782744.458000001,100587,68477,3.551907041104992,0.0285673976315494,5.472855617533811e-05,0.2206288242767644,0.6313944828190488,0.1432305737692948,0.0004871404853509,0.96396287162391,Bogota; Soacha,Latin America and the Caribbean,South America,8608815,538.0,218.433486938
united_states,USA,washington_d_c,855,0.0359398124100485,0.0507234690169013,0.0004224389321248,0.0005266880030562,1.0747549225159418,58.0,83.87326231146648,89.0,198.0,38.57793567593309,0.0321247846217917,0.02,69341,59995,60392,2.781641831728148,134.42029678504642,96.585,16460975.123999998,122459,88048,3.551339835423445,0.0290761958470709,5.668849134370952e-05,0.2081023986916227,0.5664751044884608,0.212463656187534,0.013710711340122,0.930444680038362,Washington D.C.; Arlington; Alexandria; Silver Spring; Bethesda,Northern America,Northern America,3368613,1550.0,933.114624023
indonesia,IDN,jakarta,11862,0.0341156068773618,0.0369860257693933,5.649085249399004e-05,5.919567152451758e-05,1.0754573989476872,53.0,80.70610188661625,30.0,1485.0,156.30023451080046,0.0299011180552333,0.011,440266,363272,365682,2.6094657671415056,74.9749436573233,49.404,56563871.56800001,754437,578231,3.4302981594001607,0.1346047631186999,6.139839424251188e-06,0.09147728157086,0.6685009970063868,0.2385984148203745,0.0014275545870629,0.9298369242505368,Jakarta; Bekasi; Tangerang; Depok; South Tangerang; Bogor; Serang; Sukabumi; Karawang; Cianjur,Asia,South-Eastern Asia,36312538,5009.0,1889.14111328
portugal,PRT,porto,1569,0.046237568519743,0.0684087426405306,0.0005869939034848,0.0007733289567911,1.0735138673101503,56.0,86.8785731568214,86.0,333.0,43.549376177916166,0.0459105245975741,0.025,24227,19165,19350,2.7528256887076146,98.81237761482636,66.55099999999999,3934807.689,39821,28931,3.5701740630425864,0.0121101414969944,0.0001637937843246,0.0869655386955169,0.7371677439424839,0.1625937575610936,0.004444890886718,0.9315203375114748,Porto,Europe,Southern Europe,998283,343.0,209.941360474
angola,AGO,luanda,3050,0.0281535888061233,0.0307587303342111,0.000480872597105,0.0005087229631549,1.0282647300357124,55.0,83.44744900779394,79.0,164.0,39.30177155612937,0.019008080504656,0.009,80452,69518,69841,2.944226410922558,85.06939963202161,64.261,11327841.255,133160,90455,3.5390015348228734,0.0401109893262735,4.0067883918860985e-05,0.1796473384555856,0.7080647835940523,0.1105853739428445,0.0004881345749474,0.9725122050673364,Luanda,Africa,Middle Africa,6786991,771.0,463.673126221
india,IND,visakhapatnam,9122,0.0248165611373328,0.026715789146419,0.0003899410544055,0.000419556428526,1.0434326495255064,22.0,30.774098773492515,27.0,281.0,19.15683231019514,0.0439665162029239,0.024,17705,14415,14555,2.768828988481089,75.04522188910597,50.708,2227792.457,29686,21443,3.3487911149099805,0.2022459868469334,0.0002324742426808,0.1269878281956815,0.698036655318752,0.1743226227673366,0.0001010577376541,0.9583752247495254,Visakhapatnam,Asia,South-Central Asia,1603231,210.0,53.849937439
mexico,MEX,leon,119,0.0316847649354316,0.0406764844327886,0.0006374466914134,0.0007633923946344,1.031929260513543,49.0,1845.0172483356869,1829.0,273.0,50.21755907737298,0.0307882842963488,0.015,26609,21818,22307,3.035169121108197,78.44583507621411,53.97,3540731.212,45136,29742,3.42031695162734,0.1430358629437773,0.0002230002165806,0.2554636540918566,0.6349270392038195,0.1053392508909959,0.0009083658277206,0.969058673171402,León,Latin America and the Caribbean,Central America,1510974,190.0,113.659599304
india,IND,lucknow,7854,0.0349012669426036,0.0393666452212462,0.0006937274869069,0.0007425116496308,1.0609381825162807,6.0,120.65983272571306,121.0,31.0,4.354119534983157,0.0178944797987272,0.007,20511,17070,17156,2.89813424833798,107.81816610922006,63.468,3642636.742,33785,23315,3.4845655021619577,0.0880430895839577,0.0001733838918388,0.1463435556508685,0.7300879262277504,0.1202659232253913,0.0009175669675891,0.9425619856835104,Lucknow; Barabanki,Asia,South-Central Asia,4622784,374.0,104.671150208
japan,JPN,okayama,12838,0.0286243747956895,0.030394834272278,0.0003771620380076,0.0003931653825036,1.046521207497048,4.0,6.278454632895159,5.0,231.0,8.774150910108675,0.0214214715096096,0.007,41921,33380,33672,2.840092978518756,80.90972670956452,57.086,5733748.693,70866,49904,3.472917272019082,0.0981401629945316,8.067403215140421e-05,0.1697459121513305,0.6671208720743829,0.1599671369028534,0.0010724465893376,0.9555468086420223,Okayama; Kurashiki; Setouchi,Asia,Eastern Asia,829536,398.0,240.772735596
japan,JPN,tokyo,12964,0.0330901802447836,0.0345492639805787,0.0001992894624792,0.0002070151210067,1.0511524403206756,38.0,37.89274178288792,26.0,404.0,36.73078708583122,0.0309572078374059,0.014,774217,640385,645460,2.8879645603998085,70.37419295977774,51.615,91297636.88799998,1297317,898430,3.570971950271236,0.0113881523774579,3.951516351997641e-06,0.1637111405451732,0.6939405407210356,0.1382556236991195,0.000898007194849,0.9513368010589688,Tokyo; Yokohama; Kawasaki; Saitama; Chiba; Setagaya; Nerima; Ota; Sagamihara; Edogawa; Adachi; Funabashi; Itabashi; Kawaguchi; Hachiōji; Suginami; Koto; Ichikawa; Katsushika; Machida; Fujisawa; Kashiwa; Shinagawa; Kita; Koshigaya; Tokorozawa; Kawagoe; Nak,Asia,Eastern Asia,33028731,5318.0,3664.91235352
japan,JPN,nagoya,12914,0.0306868072345562,0.0317339357556107,0.0002573197109482,0.0002642957192007,1.0332572820799542,19.0,19.480377646609696,12.0,249.0,22.100768719600605,0.0276487946242326,0.015,318931,279081,282189,3.1534842745132585,85.97688189850408,65.16,46163395.244,536928,340530,3.447283630965162,0.1201623042208872,1.0653202375929782e-05,0.2852259712800634,0.6476022670542977,0.0634275981558159,0.0006928303236188,0.9678131645847132,Nagoya; Gifu; Okazaki; Ichinomiya; Yokkaichi; Kasugai; Suzuka; Anjo; Nishio; Ogaki; Kariya; Komaki; Kakamigahara; Kuwana; Inazawa; Seto; Handa; Tokai; Obu; Nissin; Ama; Kitanagoya; Chita; Owariasahi; Inuyama; Hekinan; Chiryu; Kiyosu; Hashima; Miyoshi; Tsu,Asia,Eastern Asia,7667227,2651.0,1799.02368164
